link	length	PCE	speed
11019	0.0520	19.6536	46.4608
11020	0.0200	9.9366	46.7828
11021	0.0152	59.3908	45.8749
11022	0.0343	38.8530	46.1095
11023	0.0124	20.5377	27.8634
11024	0.2492	11.2359	46.7269
11025	0.0294	0.0000	50.0000
11026	0.0156	0.0000	30.0000
11027	0.0182	0.0000	30.0000
11028	0.0061	0.0000	30.0000
11029	0.1026	0.0000	30.0000
11030	0.0224	0.0000	50.0000
11031	0.0259	0.0000	50.0000
11032	0.0607	0.0000	50.0000
11033	0.0985	0.0000	30.0000
11034	0.0263	0.0000	30.0000
11035	0.0201	59.6413	45.8725
11036	0.4504	35.9926	46.1505
11037	0.0906	0.0000	30.0000
11038	0.2184	0.0000	30.0000
11039	0.0295	0.0000	30.0000
11040	0.1298	265.4804	26.9647
11041	0.0203	39.9661	27.6566
11042	0.1335	182.5411	27.1146
11043	0.0792	1.9808	28.4632
11044	0.0063	0.0000	30.0000
11045	0.0238	1.6727	28.4998
11046	0.0806	0.0000	30.0000
11047	0.0227	59.6413	45.8725
11048	0.0160	9.9661	46.7815
11049	0.2098	59.6413	45.8725
11050	0.0156	9.9661	46.7815
11051	0.0416	0.0000	50.0000
11052	0.0053	0.0000	50.0000
11053	0.0156	59.5483	45.8734
11054	0.0193	57.6226	45.8920
11055	0.1681	0.0000	50.0000
11056	0.0856	187.3630	45.1740
11057	0.0697	0.0000	50.0000
11058	0.0057	0.0000	50.0000
11059	0.2030	0.0000	50.0000
11060	0.1546	21.1148	27.8552
11061	0.0223	0.0000	30.0000
11062	0.0050	75.5822	27.4416
11063	0.1581	46.7957	27.6049
11064	0.0427	0.0000	30.0000
11065	0.0469	0.0000	30.0000
11066	0.0496	0.0000	30.0000
11067	0.0927	0.0000	30.0000
11068	0.0720	0.0000	30.0000
11069	0.5325	367.2176	62.6018
11070	0.1179	0.0000	50.0000
11071	0.0539	0.0000	30.0000
11072	0.0319	30.9246	27.7383
11073	0.0284	26.3532	27.7880
11074	0.0107	45.8933	27.6114
11075	0.1010	19.6003	27.8773
11076	0.1925	18.4709	27.8948
11077	0.0782	38.8258	27.6659
11078	0.0209	468.3174	62.3570
11079	0.0269	0.5425	47.8717
11080	0.0417	312.7375	62.7597
11081	0.0299	0.0000	50.0000
11082	0.1474	45.8920	46.0190
11083	0.6330	33.3711	64.6668
11084	0.0851	0.0000	50.0000
11085	0.0171	117.9862	27.2809
11086	0.2022	8.0591	28.1257
11087	0.0506	0.0000	50.0000
11088	0.2927	79.7490	45.7045
11089	0.1242	98.7865	45.5767
11090	0.0608	0.4821	47.9075
11091	0.0877	0.0000	50.0000
11092	0.1112	0.4821	47.9075
11093	0.1988	0.0000	50.0000
11094	0.0236	40.8990	46.0818
11095	0.0291	0.0000	50.0000
11096	0.4410	0.0000	50.0000
11097	0.1723	0.0000	50.0000
11098	0.1454	0.0000	50.0000
11099	0.0776	0.0000	50.0000
11100	0.0486	0.0000	50.0000
11101	0.0265	18.5523	46.4892
11102	0.2846	45.8076	46.0200
11103	0.1339	0.1308	48.2665
11104	0.0803	0.1615	48.2127
11105	0.0333	0.0000	50.0000
11106	0.2787	33.3422	46.1910
11107	0.3938	37.3991	46.1300
11108	0.0083	54.2051	45.9265
11109	0.0732	88.0640	45.6457
11110	0.0855	0.0000	50.0000
11111	0.0408	3.5456	47.2180
11112	0.1293	4.9609	47.0826
11113	0.0363	27.5830	46.2899
11114	0.0687	2.5596	47.3436
11115	0.1890	0.1243	48.2792
11116	0.0130	0.0000	50.0000
11117	0.0682	0.0000	50.0000
11118	0.0631	0.0000	50.0000
11119	0.0686	164.5781	27.1549
11120	0.0531	37.0179	27.6813
11121	0.1461	0.0002	49.3334
11122	0.4733	14.5927	46.6049
11123	0.0972	0.0000	50.0000
11124	0.3086	14.8083	46.5979
11125	0.0222	0.0000	50.0000
11126	0.0142	4.8297	28.2562
11127	0.0863	0.0000	50.0000
11128	0.0144	239.6851	45.0105
11129	0.4864	0.2180	28.8802
11130	0.0295	300.4518	62.7986
11131	0.0090	258.9216	44.9582
11132	0.0164	882.0262	62.4181
11133	0.0184	258.9216	45.4104
11134	0.0330	882.0262	61.6860
11135	0.0876	0.0000	50.0000
11136	0.1405	0.0000	50.0000
11137	0.1832	0.0000	50.0000
11138	0.0633	0.0000	50.0000
11139	0.1787	0.0000	50.0000
11140	0.0142	186.4319	45.1772
11141	0.1601	360.5567	44.7285
11142	0.1549	0.0000	20.0000
11143	0.0639	0.0000	50.0000
11144	0.2534	0.0000	50.0000
11145	0.1506	0.0000	30.0000
11146	0.1294	0.0000	30.0000
11147	0.0780	1.1343	47.6344
11148	0.0742	0.5311	47.8782
11149	0.0365	248.8075	44.9852
11150	0.0505	360.5567	44.7285
11151	0.1305	0.0000	30.0000
11152	0.1316	0.0000	50.0000
11153	0.0475	238.7967	45.0130
11154	0.0063	360.5567	44.7285
11155	0.0558	339.9654	44.7700
11156	0.0369	80.3427	45.7001
11157	0.1725	77.5720	45.7207
11158	0.2568	0.0000	50.0000
11159	0.2675	33.3422	46.1910
11160	0.5395	37.3991	46.1300
11161	0.1849	1.5533	28.5155
11162	0.2640	0.2873	28.8346
11163	0.0315	0.0000	50.0000
11164	0.2573	0.0000	50.0000
11165	0.0277	0.0000	50.0000
11166	0.6308	0.0417	48.5316
11167	0.2182	0.0000	50.0000
11168	0.2336	0.0000	50.0000
11169	0.0739	0.0000	50.0000
11170	0.2263	80.6790	45.6976
11171	0.2640	57.1870	45.8963
11172	0.0677	0.0000	50.0000
11173	0.1979	0.0000	50.0000
11174	0.1841	80.6790	45.6976
11175	0.3466	0.0000	50.0000
11176	0.4476	0.0000	50.0000
11177	0.2496	41.8894	46.0688
11178	0.6365	0.0000	50.0000
11179	0.2832	41.8894	46.0688
11180	0.0069	360.5567	44.7285
11181	0.0251	248.8075	44.9852
11182	0.0044	0.0000	50.0000
11183	0.1644	0.0000	50.0000
11184	0.1033	0.0000	50.0000
11185	0.2158	0.0000	50.0000
11186	0.0985	2.4678	47.3574
11187	0.0443	4.5059	47.1220
11188	0.0354	52.5092	45.9443
11189	0.0069	61.7317	45.8529
11190	0.0193	0.0000	50.0000
11191	0.1164	24.2782	46.3551
11192	0.2061	24.4047	64.8935
11193	0.0602	0.0000	50.0000
11194	0.0908	0.0000	50.0000
11195	0.2481	0.0000	50.0000
11196	0.1062	0.0000	50.0000
11197	0.3101	0.0000	50.0000
11198	0.1136	0.0000	50.0000
11199	0.1325	0.0000	50.0000
11200	0.0260	26.1034	46.3182
11201	0.0963	27.5654	46.2903
11202	0.2518	0.0000	50.0000
11203	0.2133	2.6489	47.3307
11204	0.0651	0.0000	50.0000
11205	0.2384	1.7042	47.4930
11206	0.0088	37.1499	27.6801
11207	0.0601	0.2191	28.8793
11208	0.1797	12.7811	28.0004
11209	0.0138	81.5737	27.4147
11210	0.0196	21.7753	27.8459
11211	0.0839	0.0000	30.0000
11212	0.0631	49.8555	27.5839
11213	0.0063	27.9067	27.7703
11214	0.0800	118.6900	27.2786
11215	0.0749	103.7690	27.3281
11216	0.0969	70.9579	27.4637
11217	0.1117	18.5683	18.5955
11218	0.0450	70.4169	27.4663
11219	0.0123	0.0786	29.0339
11220	0.0159	0.0000	30.0000
11221	0.0137	27.6276	27.7735
11222	0.0140	0.2791	28.8395
11223	0.0187	21.7753	27.8459
11224	0.0446	101.5621	45.5599
11225	0.2657	77.2917	45.7229
11226	0.1113	13.3137	46.6482
11227	0.0425	0.0000	20.0000
11228	0.0667	46.8820	27.6043
11229	0.1401	27.3837	27.7762
11230	0.0086	0.0000	50.0000
11231	0.2516	0.0000	50.0000
11232	0.7890	17.9243	46.5060
11233	0.8322	0.0000	50.0000
11234	0.2477	20.2334	46.4464
11235	0.2665	0.0000	50.0000
11236	0.2971	15.2119	46.5851
11237	0.2212	88.7252	45.6412
11238	0.1390	0.0000	50.0000
11239	0.0075	0.0000	50.0000
11240	0.0970	0.0000	50.0000
11241	0.1372	158.9035	45.2806
11242	0.7442	25.8040	46.3241
11243	0.0895	0.0000	50.0000
11244	0.0580	0.0001	49.4250
11245	0.0655	31.1813	46.2262
11246	0.2033	0.0000	49.5012
11247	0.4277	21.6336	46.4132
11248	0.0620	469.2465	44.5392
11249	0.0705	626.2877	44.3250
11250	0.1696	0.0000	50.0000
11251	0.0871	0.0000	30.0000
11252	1.1654	27.2382	27.7778
11253	0.1190	6.9000	28.1662
11254	0.0835	80.3552	45.7000
11255	0.1909	25.9280	46.3217
11256	0.0408	20.5640	46.4384
11257	0.0079	155.7833	63.4107
11258	0.1183	71.0533	45.7720
11259	0.0484	105.2505	45.5382
11260	0.4223	29.2207	46.2601
11261	0.3489	65.6115	45.8180
11262	0.1331	10.4130	28.0570
11263	0.0126	0.0000	70.0000
11264	0.3028	0.4509	28.7565
11265	0.1095	0.0000	50.0000
11266	0.3918	0.0000	30.0000
11267	0.0887	0.0000	30.0000
11268	0.0512	0.0000	50.0000
11269	0.0849	0.0000	50.0000
11270	0.4978	0.0000	50.0000
11271	0.3160	10.9604	46.7383
11272	0.5078	18.4819	46.4910
11273	0.0375	0.0786	29.0339
11274	0.0199	0.0000	30.0000
11275	0.0454	0.0000	30.0000
11276	0.0136	0.0000	30.0000
11277	0.0082	0.2791	28.8395
11278	0.0059	0.0000	30.0000
11279	0.0463	27.6276	27.7735
11280	0.0062	21.7753	27.8459
11281	0.0197	21.7753	27.8459
11282	0.0121	27.9067	27.7703
11283	0.0156	27.9067	27.7703
11284	0.0329	26.6243	46.3081
11285	0.5896	47.7603	64.3957
11286	0.0083	0.0000	50.0000
11287	0.0570	0.0000	50.0000
11288	0.0302	33.9665	27.7087
11289	0.1365	2.0422	28.4565
11290	0.0946	295.3134	62.8153
11291	1.0025	108.9053	63.7243
11292	0.3273	0.1213	48.2852
11293	0.3440	0.0000	50.0000
11294	0.0310	0.0000	50.0000
11295	0.0493	0.0000	50.0000
11296	0.0948	0.0000	50.0000
11297	0.0451	0.0000	50.0000
11298	0.3534	0.0000	50.0000
11299	0.1015	0.0000	50.0000
11300	0.2237	0.0000	50.0000
11301	0.0773	0.0000	50.0000
11302	0.0118	24.3504	64.8951
11303	0.2065	0.0000	50.0000
11304	0.0799	33.8343	46.1833
11305	0.3383	0.0000	50.0000
11306	0.0168	0.0000	50.0000
11307	0.0476	0.0000	50.0000
11308	0.3563	0.5655	47.8589
11309	0.1531	0.0000	50.0000
11310	0.0094	0.0000	50.0000
11311	0.0084	357.7733	45.2042
11312	0.0312	494.4116	44.5010
11313	0.1532	0.0000	50.0000
11314	0.0290	0.0000	50.0000
11315	0.2734	0.0000	50.0000
11316	0.4867	15.2743	46.5832
11317	0.2535	349.9540	44.7496
11318	0.0353	420.5538	44.6187
11319	0.1010	0.0000	50.0000
11320	0.5547	0.0000	50.0000
11321	0.2631	0.0000	70.0000
11322	0.1056	244.2644	44.9977
11323	0.2739	816.1975	44.1221
11324	0.1403	96.1150	45.5932
11325	0.4125	0.0000	50.0000
11326	0.1201	0.0000	50.0000
11327	0.0049	0.0000	50.0000
11328	0.1379	339.9654	44.7700
11329	0.3557	116.8584	45.4740
11330	0.0156	126.4569	63.5951
11331	0.0817	0.0000	30.0000
11332	0.0715	214.2264	45.0856
11333	0.0242	599.3503	44.3581
11334	0.0733	523.5787	44.4588
11335	0.0195	2.8614	28.3808
11336	0.0955	13.5089	27.9848
11337	0.0300	13.2110	27.9911
11338	0.0972	0.0000	30.0000
11339	0.0294	8.5120	28.1112
11340	0.0350	0.0000	30.0000
11341	0.0870	0.0000	30.0000
11342	0.0311	0.0000	30.0000
11343	0.1177	0.0000	50.0000
11344	0.0541	2.0350	47.4289
11345	0.0902	0.0000	50.0000
11346	0.1239	7.6104	18.7605
11347	0.0672	0.0000	50.0000
11348	0.1625	0.1153	48.2978
11349	0.0321	39.9661	27.6566
11350	0.1122	114.2996	27.2926
11351	0.0220	13.5089	27.9848
11352	0.1122	1.9196	47.4501
11353	0.3377	162.7523	45.2653
11354	1.0251	155.6957	45.2937
11355	0.0656	0.0000	50.0000
11356	0.0779	0.0000	50.0000
11357	0.5903	100.0914	45.5687
11358	0.1965	62.6823	45.8442
11359	0.0170	53.2013	45.9370
11360	0.0439	1.2183	47.6102
11361	0.1281	2.0350	47.4289
11362	0.0217	0.0000	30.0000
11363	0.0594	0.0822	48.3794
11364	0.1418	0.0004	49.2474
11365	0.2446	0.6953	47.7945
11366	0.0266	0.0000	50.0000
11367	0.2043	0.0000	50.0000
11368	0.7413	0.0000	50.0000
11369	0.2635	0.0000	50.0000
11370	0.0932	0.0000	50.0000
11371	0.1141	0.0000	50.0000
11372	0.1433	0.0000	50.0000
11373	0.3444	0.0000	50.0000
11374	0.0816	717.6572	44.2214
11375	0.3224	0.0000	50.0000
11376	0.0049	0.0000	50.0000
11377	0.1306	103.6637	45.5475
11378	0.5626	8.0065	46.8790
11379	0.0355	94.2655	45.6049
11380	0.1378	2.1170	47.4144
11381	0.0616	96.1619	45.5929
11382	0.0724	0.0000	30.0000
11383	0.0615	2.1170	47.4144
11384	0.1118	20.3365	27.8664
11385	0.0745	251.4600	26.9868
11386	0.0491	0.0000	20.0000
11387	0.0195	0.0000	30.0000
11388	0.1094	0.0000	30.0000
11389	0.0550	0.0000	20.0000
11390	0.0176	0.0000	20.0000
11391	0.0279	0.0000	20.0000
11392	0.0842	0.0000	30.0000
11393	0.1369	0.9894	47.6802
11394	0.0835	0.9789	47.6838
11395	0.1344	0.0000	50.0000
11396	0.0670	2.3410	47.3771
11397	0.1585	52.2624	45.9469
11398	0.0996	2.0736	47.4220
11399	0.1344	0.0000	50.0000
11400	0.0269	63.3654	45.8380
11401	0.0511	0.0000	50.0000
11402	0.0857	0.0000	50.0000
11403	0.1277	0.0000	50.0000
11404	0.0325	0.0000	50.0000
11405	0.0796	0.0000	30.0000
11406	0.0048	17.9576	46.5051
11407	1.0560	18.0941	65.1019
11408	0.1171	0.0000	49.4895
11409	0.1166	0.0822	48.3795
11410	0.1527	97.4392	45.5850
11411	0.0414	1.7380	47.4860
11412	0.0398	90.5769	45.6289
11413	0.0970	115.1097	45.4833
11414	0.3481	0.0000	50.0000
11415	0.1534	97.4392	45.5850
11416	0.2732	90.5769	45.6289
11417	0.0555	0.0000	30.0000
11418	0.1066	0.0000	50.0000
11419	0.2692	10.8144	46.7444
11420	0.0550	101.9182	45.5578
11421	0.0779	0.0000	50.0000
11422	0.0087	102.5793	45.5538
11423	0.2699	99.4475	45.5727
11424	0.0033	100.2429	45.5678
11425	0.2138	13.3561	46.6467
11426	0.0118	0.0000	50.0000
11427	0.2398	4.6145	47.1123
11428	0.0109	0.0000	70.0000
11429	0.0101	0.0000	70.0000
11430	0.0216	0.0000	50.0000
11431	0.0111	0.0000	50.0000
11432	0.1009	19.9232	46.4541
11433	0.0333	46.6713	46.0097
11434	0.7558	0.0076	48.8538
11435	0.3172	15.2124	46.5851
11436	0.2855	88.7252	45.6412
11437	0.0775	0.0000	20.0000
11438	0.0491	0.0000	20.0000
11439	0.0503	0.0000	20.0000
11440	0.0396	0.0000	30.0000
11441	0.0478	23.8907	27.8180
11442	0.0460	0.0000	20.0000
11443	0.0212	0.0000	20.0000
11444	0.5536	8.5985	46.8475
11445	0.1249	198.8933	45.1348
11446	0.2009	27.6449	27.7733
11447	0.1049	27.6449	46.2888
11448	0.0949	82.2376	45.6863
11449	0.0854	110.2781	45.5097
11450	0.0981	0.0000	50.0000
11451	0.9272	0.0000	50.0000
11452	0.1195	8.5985	46.8475
11453	0.0992	0.0000	50.0000
11454	0.0455	8.5985	46.8475
11455	0.0398	0.0000	50.0000
11456	0.2214	8.5985	46.8475
11457	0.0373	0.0000	50.0000
11458	0.1725	40.5974	46.0858
11459	0.1000	0.0000	50.0000
11460	0.1265	41.2286	46.0774
11461	0.2542	40.5974	46.0858
11462	0.2386	0.0000	50.0000
11463	0.0393	12.8656	46.6642
11464	0.0611	38.0615	46.1206
11465	0.2220	5.0737	47.0733
11466	0.1512	8.9815	46.8282
11467	0.0625	20.9708	46.4287
11468	0.0492	119.7615	45.4588
11469	0.0941	34.9094	46.1667
11470	0.1367	0.0000	50.0000
11471	0.0386	455.8643	44.5603
11472	0.0210	0.0000	50.0000
11473	0.2963	0.0000	50.0000
11474	0.0209	0.0000	30.0000
11475	0.0106	55.4011	27.5485
11476	0.0393	0.0000	50.0000
11477	0.0822	0.0000	50.0000
11478	0.1824	0.0000	50.0000
11479	0.0081	1.4378	47.5530
11480	0.0043	0.0000	50.0000
11481	0.2018	0.0000	50.0000
11482	0.3516	12.8207	46.6658
11483	0.0772	51.6658	45.9533
11484	0.0609	136.4571	27.2264
11485	0.1385	46.0036	27.6106
11486	0.0189	46.0036	27.6106
11487	0.0381	0.0000	30.0000
11488	0.1530	4.8045	47.0958
11489	0.0181	141.8546	45.3529
11490	0.1359	272.5492	44.9232
11491	0.2732	1.3128	47.5846
11492	0.2071	92.4542	45.6166
11493	0.0479	83.0026	45.6808
11494	0.0272	9.4640	46.8048
11495	0.0250	272.5492	44.9232
11496	0.1342	141.8527	45.3529
11497	0.0154	21.3365	46.4201
11498	0.1684	2.5383	47.3468
11499	0.1467	0.0065	48.8816
11500	0.1840	17.9561	46.5051
11501	0.2758	9.5857	46.7990
11502	0.1846	0.0065	48.8816
11503	0.1543	0.0000	30.0000
11504	0.0359	0.0000	30.0000
11505	0.0526	0.0000	30.0000
11506	0.1558	0.0000	50.0000
11507	0.0829	0.0069	48.8707
11508	0.0871	0.0000	50.0000
11509	0.0112	0.0000	70.0000
11510	0.0342	138.5198	45.3679
11511	0.0146	164.2098	27.1557
11512	0.2015	123.1123	45.4417
11513	0.3235	164.2098	45.2595
11514	0.0379	0.0000	50.0000
11515	0.0144	0.0000	50.0000
11516	0.0567	42.4333	46.0618
11517	0.0266	47.2785	46.0026
11518	0.3969	10.5407	46.7561
11519	0.0250	31.4825	46.2212
11520	0.0163	46.5067	46.0116
11521	0.0739	51.6658	45.9533
11522	0.1671	20.5176	46.4395
11523	0.1491	31.1481	46.2268
11524	0.0959	49.6650	45.9753
11525	0.3468	33.9855	46.1809
11526	0.1870	33.9855	46.1809
11527	0.2591	70.8909	45.7733
11528	0.1006	26.4018	46.3124
11529	0.0166	0.0000	50.0000
11530	0.0079	0.0000	50.0000
11531	0.0053	631.4561	44.3188
11532	0.0172	725.8363	44.2127
11533	0.0853	0.0000	50.0000
11534	0.0919	109.1637	45.5159
11535	0.1280	107.7549	45.5238
11536	0.0271	169.4847	45.2392
11537	0.0315	94.3321	45.6045
11538	0.4146	0.1767	48.1893
11539	0.0794	0.0000	30.0000
11540	0.0862	4.4218	47.1296
11541	0.0053	39.5396	46.1001
11542	0.0384	34.8881	27.7002
11543	0.2959	0.0000	50.0000
11544	0.8124	0.0000	50.0000
11545	0.0200	110.3802	45.5091
11546	0.0758	122.4585	45.4450
11547	0.1630	0.9186	47.7047
11548	0.5247	14.6644	46.6026
11549	0.0421	0.0000	50.0000
11550	0.3946	69.3153	45.7863
11551	0.0556	71.2989	45.7700
11552	0.0113	10.8183	46.7442
11553	0.0112	11.3413	46.7226
11554	0.0079	0.0000	50.0000
11555	0.0082	5.0530	47.0750
11556	0.2816	0.0000	50.0000
11557	0.0918	0.0000	50.0000
11558	0.0970	14.8605	46.5963
11559	0.5225	0.0000	50.0000
11560	0.6415	0.0000	50.0000
11561	0.0609	1.3886	28.5391
11562	0.1650	4.5273	28.2720
11563	0.0453	2.3706	28.4235
11564	0.0142	382.0799	44.6874
11565	0.0409	455.8643	44.5603
11566	0.0512	18.3162	46.4954
11567	0.0248	14.8605	46.5963
11568	0.0385	0.0000	50.0000
11569	0.0389	0.0000	50.0000
11570	0.0032	0.0000	50.0000
11571	0.2608	0.0000	50.0000
11572	0.0950	14.8605	46.5963
11573	0.1898	14.2469	46.6163
11574	0.0864	0.0000	30.0000
11575	0.1063	83.3267	45.6785
11576	0.4005	14.8605	46.5963
11577	0.0359	9.7666	18.7162
11578	0.0569	6.6221	28.1768
11579	0.1234	6.9565	28.1641
11580	0.0284	38.7550	27.6665
11581	0.0468	38.0103	46.1213
11582	0.0922	37.7037	46.1256
11583	0.0361	20.5682	46.4383
11584	0.0629	0.0000	50.0000
11585	0.1070	67.5383	45.8013
11586	0.1081	73.6618	45.7510
11587	0.0754	355.7184	62.6333
11588	0.0753	282.3593	62.8586
11589	0.1541	110.2781	45.5097
11590	0.0759	192.0680	63.8312
11591	0.0725	301.5149	62.7952
11592	0.1517	0.0000	50.0000
11593	0.0818	0.0000	50.0000
11594	0.0152	123.1946	45.4413
11595	0.0110	0.0000	50.0000
11596	0.0203	107.3036	45.5264
11597	0.2591	107.3036	45.5264
11598	0.1417	123.1946	45.4413
11599	0.0043	120.3764	27.2734
11600	0.0119	95.4680	27.3584
11601	0.0173	120.3764	27.2734
11602	0.0186	2.1769	28.4425
11603	0.0217	96.2910	27.3553
11604	0.0949	0.0000	50.0000
11605	0.0130	23.8285	46.3646
11606	0.0540	30.7971	46.2327
11607	0.1581	0.0000	50.0000
11608	0.1401	0.0000	50.0000
11609	0.1896	0.9598	47.6903
11610	0.0178	23.1636	46.3789
11611	0.0297	24.9966	46.3403
11612	0.0641	14.4403	46.6099
11613	0.0649	19.8603	46.4556
11614	0.0204	122.4174	45.4452
11615	0.0299	288.4005	44.8844
11616	0.0229	249.0232	44.9847
11617	0.1070	81.8759	45.6889
11618	0.1426	73.6481	45.7511
11619	0.2840	0.2141	28.8830
11620	0.0273	0.0000	50.0000
11621	0.0092	251.0215	26.9875
11622	0.0759	65.1648	27.4932
11623	0.1013	0.0000	50.0000
11624	0.1161	0.0000	50.0000
11625	0.0689	163.6859	27.1570
11626	0.0717	39.3083	27.6619
11627	0.1228	0.0000	50.0000
11628	0.1024	0.0000	50.0000
11629	0.1269	0.0000	50.0000
11630	0.0483	0.0000	50.0000
11631	0.0424	0.0000	50.0000
11632	0.0320	65.6233	45.8179
11633	0.0126	63.6890	45.8351
11634	0.3883	0.0000	50.0000
11635	0.0693	0.0000	50.0000
11636	0.1617	0.0000	50.0000
11637	0.0326	35.3401	46.1602
11638	0.0445	9.8253	46.7879
11639	0.0312	38.6500	46.1123
11640	0.0349	4.4234	47.1295
11641	0.0270	5.4019	47.0473
11642	0.0563	9.8253	46.7879
11643	0.0739	21.8963	46.4071
11644	0.0675	10.2508	46.7688
11645	0.2089	0.0000	50.0000
11646	0.1192	0.0000	50.0000
11647	0.0346	0.0000	50.0000
11648	0.0496	0.0000	50.0000
11649	0.0258	44.2108	46.0394
11650	0.0878	44.2108	46.0394
11651	0.1000	0.0000	50.0000
11652	0.2896	176.8815	63.2961
11653	0.4041	35.4282	64.6224
11654	0.1581	0.0000	50.0000
11655	0.1425	0.0000	30.0000
11656	0.0086	0.0000	30.0000
11657	0.0102	0.0000	30.0000
11658	0.5898	0.0000	50.0000
11659	0.0121	333.1657	62.6978
11660	0.0118	489.3614	63.3694
11661	0.0317	333.1657	63.3504
11662	0.1478	333.1657	63.3504
11663	0.0058	0.0000	30.0000
11664	0.0875	0.0000	50.0000
11665	0.1515	24.4052	46.3525
11666	0.2260	24.2782	64.8972
11667	0.0631	1.8253	47.4684
11668	0.3229	3.1602	47.2630
11669	0.1843	0.0000	50.0000
11670	0.4211	3.1602	47.2630
11671	0.2684	24.4052	46.3525
11672	0.2034	0.0000	50.0000
11673	0.0326	24.4052	46.3525
11674	0.4207	0.0000	50.0000
11675	0.3378	0.0004	49.2474
11676	0.3157	24.4047	46.3525
11677	0.4165	0.0004	49.2662
11678	0.5010	0.0001	49.4277
11679	0.0463	24.4063	64.8935
11680	0.0330	24.2782	64.8972
11681	0.5590	0.0000	50.0000
11682	0.0053	25.1603	46.3370
11683	0.0732	57.2908	27.5372
11684	0.2005	39.9001	27.6571
11685	0.0740	0.0000	20.0000
11686	0.0894	15.6265	27.9434
11687	0.0269	55.8241	27.5460
11688	0.0036	88.3108	45.6440
11689	0.0269	407.1907	62.4986
11690	0.0055	132.6702	45.3951
11691	0.1384	11.6613	46.7098
11692	0.3358	158.1394	45.2837
11693	0.0081	126.7167	45.4238
11694	0.5487	10.8678	46.7422
11695	0.0660	132.6417	63.5533
11696	0.6268	0.2379	48.1099
11697	0.3182	0.2607	48.0847
11698	0.3882	12.0381	46.6951
11699	0.3401	15.2743	65.2164
11700	0.0510	46.5789	46.0108
11701	0.4106	19.9232	46.4541
11702	0.2994	0.0000	50.0000
11703	0.0051	0.0000	30.0000
11704	0.2228	0.0000	30.0000
11705	0.3335	0.0000	50.0000
11706	0.0051	38.8258	27.6659
11707	0.0051	0.0000	30.0000
11708	0.0087	0.0000	30.0000
11709	0.5849	0.0000	50.0000
11710	0.1937	0.0000	50.0000
11711	0.0331	0.0000	50.0000
11712	0.0753	0.0000	50.0000
11713	0.0514	0.0000	50.0000
11714	0.0854	0.0000	30.0000
11715	0.1525	23.5744	46.3700
11716	0.1349	0.0000	50.0000
11717	0.7126	0.0000	49.4714
11718	0.1009	0.2155	48.1366
11719	0.2000	5.0737	47.0733
11720	0.1382	5.0737	47.0733
11721	0.2475	0.0000	50.0000
11722	0.3033	0.0000	50.0000
11723	0.1221	0.0000	50.0000
11724	0.2883	18.9089	46.4798
11725	0.2761	0.0000	50.0000
11726	0.0732	115.1701	45.4830
11727	0.0851	143.5658	63.4834
11728	0.0710	238.4986	63.0193
11729	0.0866	22.4394	46.3949
11730	0.1403	34.4995	46.1730
11731	0.0287	0.0000	50.0000
11732	0.2166	34.4995	46.1730
11733	0.0096	22.4393	46.3949
11734	0.4859	0.0000	50.0000
11735	0.0177	34.5455	46.1723
11736	0.2503	0.0000	50.0000
11737	0.1997	0.0000	50.0000
11738	0.0837	0.0000	50.0000
11739	0.0720	0.0105	48.7994
11740	0.0986	0.0000	50.0000
11741	0.0666	0.0105	48.7994
11742	0.1756	35.9902	46.1505
11743	0.1046	36.2094	46.1473
11744	0.1063	22.7840	27.8323
11745	0.0848	5.4912	28.2243
11746	0.0458	13.0101	27.9954
11747	0.0122	2.0716	47.4223
11748	0.0960	1.6663	47.5010
11749	0.1167	0.7254	47.7811
11750	0.1088	4.6894	28.2634
11751	0.1140	0.7254	47.7811
11752	0.1050	4.1645	28.2923
11753	0.0752	4.9514	28.2500
11754	0.2696	2.0878	28.4517
11755	0.0086	231.6056	63.0469
11756	0.0095	133.2442	63.5493
11757	0.1903	9.1875	46.8181
11758	0.0675	69.3154	45.7863
11759	0.0769	62.2173	45.8484
11760	0.1282	69.3154	45.7863
11761	0.0571	71.2993	45.7700
11762	0.1529	71.2993	45.7700
11763	0.0535	5.5060	28.2236
11764	0.0598	3.6263	28.3255
11765	0.0097	36.8038	27.6831
11766	0.1158	73.0654	45.7557
11767	0.2310	66.9546	45.8063
11768	0.0695	11.4044	28.0320
11769	0.1375	0.0000	29.9614
11770	0.3161	93.8271	45.6077
11771	0.1408	92.7980	45.6144
11772	0.0470	345.1458	44.7594
11773	0.1885	220.7222	45.0657
11774	0.6792	191.1880	45.1607
11775	0.1818	220.7222	63.0920
11776	0.2004	193.6465	63.2133
11777	0.0138	169.9240	45.2375
11778	0.3384	17.3397	46.5221
11779	0.0332	27.0768	46.2995
11780	0.0185	46.0794	27.6100
11781	0.3045	0.5188	47.8853
11782	0.1366	0.7882	47.7545
11783	0.1656	0.0000	50.0000
11784	0.1979	0.0395	48.5431
11785	0.5060	56.1629	45.9065
11786	0.5758	32.4321	46.2056
11787	0.3310	13.4407	46.6437
11788	0.2172	16.9938	46.5319
11789	0.1032	129.2532	45.4114
11790	0.0892	125.0299	45.4321
11791	0.1761	0.0000	50.0000
11792	0.0127	136.4234	45.3775
11793	0.0087	78.1881	45.7161
11794	0.0103	67.2374	45.8039
11795	0.1624	125.0299	45.4321
